incident_id,start_time,end_time,duration_minutes,alarm_points,direction,peak_severity,peak_anomaly_score,dominant_root_cause,mean_attribution_strength,max_attribution_strength,max_positive_deviation_kw,max_negative_deviation_kw,mean_abs_deviation_kw,peak_observed_kw,min_observed_kw,peak_forecast_kw
207,2020-09-17 19:30:00,2020-09-17 19:45:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.9062509731786765,UNEXPLAINED LOAD,90.1300639237532,90.1300639237532,15.761638641357422,14.790443420410156,15.276041030883789,58.88530349731445,57.25513458251953,44.0948600769043
208,2020-09-17 20:45:00,2020-09-17 21:00:00,30.0,2,LOW_CONSUMPTION,HIGH,2.131940767991666,HVAC SOUTH,99.20969618183969,99.48976015873548,-15.277900695800781,-17.627731323242188,16.452816009521484,51.749366760253906,42.11554718017578,67.02726745605469
209,2020-09-17 21:30:00,2020-09-17 21:30:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.5052277716763078,UNEXPLAINED LOAD,,,12.445819854736328,12.445819854736328,12.445819854736328,55.13715744018555,55.13715744018555,42.69133758544922
210,2020-09-18 01:30:00,2020-09-18 01:45:00,30.0,2,LOW_CONSUMPTION,HIGH,2.4686454806101286,HVAC SOUTH,88.94390447414581,96.02797588098512,-12.819953918457031,-20.411739349365234,16.615846633911133,43.32959747314453,40.971073150634766,63.741336822509766
211,2020-09-20 02:00:00,2020-09-20 02:15:00,30.0,2,LOW_CONSUMPTION,WARNING,1.3788592950299434,HVAC SOUTH,85.72545008104561,89.30382670972189,-8.972881317138672,-11.400955200195312,10.186918258666992,39.05519485473633,33.987632751464844,48.028076171875
212,2020-09-20 17:30:00,2020-09-20 17:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.089881686847653,HVAC SOUTH,89.97454903733338,89.97454903733338,9.011573791503906,9.011573791503906,9.011573791503906,53.367767333984375,53.367767333984375,44.35619354248047
213,2020-09-21 01:45:00,2020-09-21 02:00:00,30.0,2,LOW_CONSUMPTION,WARNING,1.3251405241174148,UNEXPLAINED LOAD,80.91478660054487,80.91478660054487,-9.863990783691406,-10.956787109375,10.410388946533203,46.747222900390625,41.079673767089844,57.704010009765625
214,2020-09-21 18:30:00,2020-09-21 18:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.485834555357402,HVAC NORTH,92.3576863741156,92.3576863741156,12.285469055175781,12.285469055175781,12.285469055175781,50.434757232666016,50.434757232666016,38.149288177490234
215,2020-09-21 19:30:00,2020-09-21 19:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1059752651717258,HVAC SOUTH,99.72793932971376,99.72793932971376,-9.144641876220703,-9.144641876220703,9.144641876220703,41.93888854980469,41.93888854980469,51.08353042602539
216,2020-09-21 20:15:00,2020-09-21 20:45:00,45.0,3,HIGH_CONSUMPTION,HIGH,2.295665003698944,LIGHTING,56.47583068715053,66.95464633154849,18.981468200683594,9.437480926513672,13.813432057698568,60.465538024902344,50.448150634765625,51.02805709838867
217,2020-09-22 00:30:00,2020-09-22 00:45:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.3115968757706133,LIGHTING,51.57568143518364,56.126466343040946,10.844802856445312,8.99301528930664,9.918909072875977,66.28621673583984,63.453155517578125,55.44141387939453
218,2020-09-22 01:15:00,2020-09-22 01:45:00,45.0,3,LOW_CONSUMPTION,WARNING,1.439365114955614,HVAC SOUTH,92.73334580153866,94.4279486695874,-8.395622253417969,-11.901241302490234,10.534161885579428,53.2423210144043,40.20695114135742,64.54794311523438
219,2020-09-22 15:00:00,2020-09-22 15:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2698134564976733,HVAC NORTH,84.75879646673823,84.75879646673823,10.499320983886719,10.499320983886719,10.499320983886719,55.38246154785156,55.38246154785156,44.883140563964844
220,2020-09-22 15:30:00,2020-09-22 15:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1551542656886784,HVAC SOUTH,74.21547397173629,74.21547397173629,-9.551273345947266,-9.551273345947266,9.551273345947266,45.50075912475586,45.50075912475586,55.052032470703125
221,2020-09-22 18:15:00,2020-09-22 18:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0838281982947717,HVAC SOUTH,83.88656030615765,83.88656030615765,-8.96152114868164,-8.96152114868164,8.96152114868164,37.680667877197266,37.680667877197266,46.642189025878906
222,2020-09-22 19:45:00,2020-09-22 19:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2562702695096517,HVAC NORTH,72.56174113400867,72.56174113400867,10.387340545654297,10.387340545654297,10.387340545654297,58.89788818359375,58.89788818359375,48.51054763793945
223,2020-09-23 01:15:00,2020-09-23 01:45:00,45.0,3,LOW_CONSUMPTION,HIGH,2.230975120997107,HVAC SOUTH,83.20440671718639,100.0,-9.294559478759766,-18.44658660888672,12.608099619547525,50.02058029174805,39.114749908447266,59.51795959472656
224,2020-09-24 01:45:00,2020-09-24 02:00:00,30.0,2,LOW_CONSUMPTION,HIGH,1.827785840022459,UNEXPLAINED LOAD,,,-11.010269165039062,-15.112857818603516,13.061563491821289,44.588661193847656,41.974517822265625,59.70151901245117
225,2020-09-24 19:15:00,2020-09-24 19:30:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.2222773545964367,HVAC SOUTH,87.97169281383911,88.80342595267219,10.106273651123047,9.72829818725586,9.917285919189453,61.92721176147461,60.451148986816406,51.82093811035156
226,2020-09-24 20:15:00,2020-09-24 20:15:00,15.0,1,LOW_CONSUMPTION,HIGH,1.7095704957369295,LIGHTING,54.66327072550712,54.66327072550712,-14.135406494140625,-14.135406494140625,14.135406494140625,54.56373596191406,54.56373596191406,68.69914245605469
227,2020-09-25 01:15:00,2020-09-25 02:00:00,60.0,4,LOW_CONSUMPTION,HIGH,1.891969612142594,UNEXPLAINED LOAD,,,-8.54708480834961,-15.6435546875,11.986560821533203,56.34619903564453,38.58107376098633,65.00448608398438
228,2020-09-25 15:15:00,2020-09-25 15:30:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.7996480293867088,HVAC NORTH,85.29687619359387,97.05229119196629,14.880203247070312,11.477787017822266,13.178995132446289,57.05486297607422,52.04716491699219,45.57707595825195
229,2020-09-25 16:45:00,2020-09-25 16:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0214266551419244,UNEXPLAINED LOAD,,,-8.445560455322266,-8.445560455322266,8.445560455322266,42.839691162109375,42.839691162109375,51.28525161743164
230,2020-09-25 19:00:00,2020-09-25 19:15:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.2288821668914638,LIGHTING,68.10226878554852,80.67652465630107,10.160884857177734,10.113826751708984,10.13735580444336,52.09669494628906,52.00381088256836,41.98286819458008
231,2020-09-25 20:45:00,2020-09-25 20:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.158857592616045,HVAC SOUTH,44.586320305987606,44.586320305987606,9.581893920898438,9.581893920898438,9.581893920898438,61.559043884277344,61.559043884277344,51.977149963378906
232,2020-09-26 01:45:00,2020-09-26 02:00:00,30.0,2,LOW_CONSUMPTION,HIGH,2.3461473427695045,HVAC SOUTH,77.39713295474805,77.39713295474805,-13.360607147216797,-19.398876190185547,16.379741668701172,44.83383560180664,37.68303298950195,58.19444274902344
233,2020-09-26 18:00:00,2020-09-26 18:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.425262761126186,LIGHTING,75.53522656418163,75.53522656418163,11.784637451171875,11.784637451171875,11.784637451171875,49.86362075805664,49.86362075805664,38.078983306884766
234,2020-09-27 02:45:00,2020-09-27 02:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2860851193108407,UNEXPLAINED LOAD,,,-10.633861541748047,-10.633861541748047,10.633861541748047,40.469512939453125,40.469512939453125,51.10337448120117
235,2020-09-27 03:15:00,2020-09-27 03:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.012729580779424,HVAC SOUTH,79.6691141455704,79.6691141455704,8.373649597167969,8.373649597167969,8.373649597167969,48.085205078125,48.085205078125,39.71155548095703
236,2020-09-27 16:45:00,2020-09-27 16:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2081182536370643,HVAC SOUTH,95.57369527506413,95.57369527506413,9.989200592041016,9.989200592041016,9.989200592041016,55.304931640625,55.304931640625,45.315731048583984
237,2020-09-28 00:15:00,2020-09-28 00:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2091978331823536,HVAC SOUTH,99.9446863862911,99.9446863862911,9.998126983642578,9.998126983642578,9.998126983642578,68.46285247802734,68.46285247802734,58.464725494384766
238,2020-09-28 05:45:00,2020-09-28 06:00:00,30.0,2,LOW_CONSUMPTION,WARNING,1.2395220230767048,UNEXPLAINED LOAD,,,-9.385875701904297,-10.248859405517578,9.817367553710938,53.64924621582031,52.05998229980469,63.89810562133789
239,2020-09-28 08:15:00,2020-09-28 08:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2536958875170385,HVAC SOUTH,88.62144372952612,88.62144372952612,-10.36605453491211,-10.36605453491211,10.36605453491211,30.785064697265625,30.785064697265625,41.151119232177734
240,2020-09-28 10:15:00,2020-09-28 10:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0373057016332792,UNEXPLAINED LOAD,,,-8.576854705810547,-8.576854705810547,8.576854705810547,36.9224853515625,36.9224853515625,45.49934005737305
241,2020-09-28 12:45:00,2020-09-28 12:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1226127854974635,HVAC SOUTH,97.07805806251827,97.07805806251827,9.282207489013672,9.282207489013672,9.282207489013672,56.654579162597656,56.654579162597656,47.372371673583984
242,2020-09-29 00:45:00,2020-09-29 00:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1134691158358865,UNEXPLAINED LOAD,,,-9.20660400390625,-9.20660400390625,9.20660400390625,69.32084655761719,69.32084655761719,78.52745056152344
243,2020-09-29 01:30:00,2020-09-29 02:00:00,45.0,3,LOW_CONSUMPTION,HIGH,2.2440324971897483,UNEXPLAINED LOAD,,,-9.721092224121094,-18.554550170898438,14.63418197631836,59.58678436279297,43.01353073120117,69.30787658691406
244,2020-09-29 14:30:00,2020-09-29 14:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.3041966809388006,HVAC NORTH,57.42997722492237,57.42997722492237,10.783615112304688,10.783615112304688,10.783615112304688,50.44447326660156,50.44447326660156,39.660858154296875
245,2020-09-29 17:00:00,2020-09-29 17:15:00,30.0,2,LOW_CONSUMPTION,WARNING,1.1852417785288698,LIGHTING,46.680896163044864,57.470198793848226,-8.268611907958984,-9.800048828125,9.034330368041992,39.05860900878906,36.99702453613281,48.85865783691406
246,2020-09-29 18:00:00,2020-09-29 18:15:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.6143192847278018,HVAC SOUTH,56.31882684764372,61.73302150595268,13.347831726074219,11.720813751220703,12.534322738647461,52.3512077331543,51.62805938720703,40.630393981933594
247,2020-09-29 19:15:00,2020-09-29 19:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2377301055750365,HVAC SOUTH,40.820463142173196,40.820463142173196,-10.23404312133789,-10.23404312133789,10.23404312133789,41.46034622192383,41.46034622192383,51.69438934326172
248,2020-09-29 20:30:00,2020-09-29 20:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.20842828673725,MELS NORTH,66.28899162379611,66.28899162379611,9.991764068603516,9.991764068603516,9.991764068603516,45.73222351074219,45.73222351074219,35.74045944213867
249,2020-09-30 15:15:00,2020-09-30 15:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.080751857949477,HVAC NORTH,66.25327326500799,66.25327326500799,8.936084747314453,8.936084747314453,8.936084747314453,52.928314208984375,52.928314208984375,43.99222946166992
250,2020-09-30 16:15:00,2020-09-30 16:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2842401455494679,UNEXPLAINED LOAD,,,-10.618606567382812,-10.618606567382812,10.618606567382812,37.18276596069336,37.18276596069336,47.80137252807617
251,2020-09-30 17:45:00,2020-09-30 18:15:00,45.0,3,LOW_CONSUMPTION,HIGH,2.160669579224645,HVAC SOUTH,97.6908967880748,99.67234282597232,-9.396705627441406,-17.865272521972656,14.331664403279623,34.31158447265625,18.462078094482422,43.708290100097656
252,2020-09-30 18:45:00,2020-09-30 19:00:00,30.0,2,HIGH_CONSUMPTION,CRITICAL,4.453249476761473,HVAC SOUTH,99.07288505364862,100.0,36.821231842041016,36.3315315246582,36.57638168334961,61.181488037109375,58.20463562011719,24.849956512451172
253,2020-09-30 19:45:00,2020-09-30 19:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0676866386575752,HVAC SOUTH,91.4786679946471,91.4786679946471,8.828056335449219,8.828056335449219,8.828056335449219,70.10126495361328,70.10126495361328,61.27320861816406
254,2020-10-01 00:15:00,2020-10-01 00:15:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.6282034158542715,HVAC SOUTH,76.27409967926684,76.27409967926684,13.462631225585938,13.462631225585938,13.462631225585938,81.45679473876953,81.45679473876953,67.9941635131836
255,2020-10-01 20:30:00,2020-10-01 20:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0435741833776584,HVAC SOUTH,84.70929538467938,84.70929538467938,8.628684997558594,8.628684997558594,8.628684997558594,75.28401947021484,75.28401947021484,66.65533447265625
256,2020-10-02 01:00:00,2020-10-02 01:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0895818036406282,UNEXPLAINED LOAD,,,-9.00909423828125,-9.00909423828125,9.00909423828125,65.12806701660156,65.12806701660156,74.13716125488281
257,2020-10-02 01:30:00,2020-10-02 01:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0032929482925226,HVAC SOUTH,67.19309474484676,67.19309474484676,8.295623779296875,8.295623779296875,8.295623779296875,72.56897735595703,72.56897735595703,64.27335357666016
258,2020-10-02 19:30:00,2020-10-02 19:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0029386247494534,HVAC SOUTH,99.13080660788705,99.13080660788705,8.292694091796875,8.292694091796875,8.292694091796875,72.2876968383789,72.2876968383789,63.99500274658203
259,2020-10-04 03:15:00,2020-10-04 03:30:00,30.0,2,LOW_CONSUMPTION,WARNING,1.1925234041542128,UNEXPLAINED LOAD,63.89076311549091,63.89076311549091,-8.496692657470703,-9.86025619506836,9.178474426269531,41.392982482910156,39.64701461791992,49.88967514038086
260,2020-10-04 03:45:00,2020-10-04 03:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.214996651688654,HVAC SOUTH,97.95443828586481,97.95443828586481,10.046073913574219,10.046073913574219,10.046073913574219,49.431663513183594,49.431663513183594,39.385589599609375
261,2020-10-04 06:15:00,2020-10-04 06:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2407266308513847,HVAC SOUTH,96.30890247014493,96.30890247014493,10.258819580078125,10.258819580078125,10.258819580078125,57.28693771362305,57.28693771362305,47.02811813354492
262,2020-10-05 14:45:00,2020-10-05 14:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.3309582583336967,UNEXPLAINED LOAD,,,-11.004890441894531,-11.004890441894531,11.004890441894531,44.8021125793457,44.8021125793457,55.807003021240234
263,2020-10-05 15:45:00,2020-10-05 16:00:00,30.0,2,LOW_CONSUMPTION,WARNING,1.1638827124482212,UNEXPLAINED LOAD,90.9215787888898,90.9215787888898,-9.121673583984375,-9.623443603515625,9.37255859375,41.10186767578125,37.57206726074219,50.223541259765625
264,2020-10-05 23:00:00,2020-10-05 23:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2923951233454232,HVAC SOUTH,72.48960850579313,72.48960850579313,10.68603515625,10.68603515625,10.68603515625,72.55049133300781,72.55049133300781,61.86445617675781
265,2020-10-06 00:30:00,2020-10-06 01:15:00,60.0,4,LOW_CONSUMPTION,HIGH,2.172127885885674,HVAC SOUTH,94.5452674416435,98.2481424608055,-8.718963623046875,-17.96001434326172,12.340737342834473,57.63929748535156,38.76947784423828,67.35063934326172
266,2020-10-06 14:45:00,2020-10-06 15:00:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.5443962093839914,HVAC NORTH,65.780700311272,71.15456572070275,12.76968002319336,9.555458068847656,11.162569046020508,60.2669677734375,56.839542388916016,47.49728775024414
267,2020-10-06 15:30:00,2020-10-06 16:00:00,45.0,2,LOW_CONSUMPTION,WARNING,1.2606176532939517,HVAC SOUTH,80.0845105397525,95.51272683351888,-10.271652221679688,-10.423286437988281,10.347469329833984,50.75262451171875,41.7130126953125,61.02427673339844
268,2020-10-06 17:30:00,2020-10-06 17:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1038050334704261,HVAC SOUTH,61.02794284442765,61.02794284442765,-9.126697540283203,-9.126697540283203,9.126697540283203,39.4851188659668,39.4851188659668,48.61181640625
269,2020-10-07 02:00:00,2020-10-07 02:15:00,30.0,2,LOW_CONSUMPTION,HIGH,1.7045149262252708,HVAC SOUTH,80.58672190138205,87.01333500632099,-8.865402221679688,-14.093605041503906,11.479503631591797,37.74052429199219,34.33116912841797,48.424774169921875
270,2020-10-07 14:30:00,2020-10-07 14:30:00,15.0,1,LOW_CONSUMPTION,HIGH,1.5747153243317622,HVAC SOUTH,89.86441708525585,89.86441708525585,-13.020370483398438,-13.020370483398438,13.020370483398438,25.310401916503906,25.310401916503906,38.330772399902344
271,2020-10-07 15:00:00,2020-10-07 15:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2680441455762268,UNEXPLAINED LOAD,,,10.484691619873047,10.484691619873047,10.484691619873047,38.1693115234375,38.1693115234375,27.684619903564453
272,2020-10-07 20:15:00,2020-10-07 20:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0466066946388495,MELS SOUTH,52.04111268831625,52.04111268831625,8.653759002685547,8.653759002685547,8.653759002685547,49.707767486572266,49.707767486572266,41.05400848388672
273,2020-10-08 19:45:00,2020-10-08 20:00:00,30.0,2,LOW_CONSUMPTION,CRITICAL,3.3883875072346825,HVAC SOUTH,95.0561398493549,96.42386455806087,-21.841333389282227,-28.016530990600586,24.928932189941406,17.84492301940918,15.364130020141602,43.38066101074219
274,2020-10-10 02:30:00,2020-10-10 03:00:00,45.0,3,HIGH_CONSUMPTION,CRITICAL,3.735476483274245,UNEXPLAINED LOAD,100.0,100.0,30.88640022277832,12.427803039550781,21.349393208821613,48.074729919433594,29.652225494384766,26.357332229614258
275,2020-10-12 00:30:00,2020-10-12 00:45:00,30.0,2,LOW_CONSUMPTION,HIGH,1.5639273719781288,HVAC SOUTH,99.95556059058897,100.0,-9.921073913574219,-12.931171417236328,11.426122665405273,41.43238067626953,40.58644485473633,53.517616271972656
276,2020-10-12 15:45:00,2020-10-12 15:45:00,15.0,1,LOW_CONSUMPTION,HIGH,1.5747000994920208,HVAC NORTH,58.46790014377624,58.46790014377624,-13.020244598388672,-13.020244598388672,13.020244598388672,35.71950149536133,35.71950149536133,48.73974609375
277,2020-10-12 17:45:00,2020-10-12 18:00:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.6952849824718266,HVAC SOUTH,63.068627091825974,77.2387319487534,14.017288208007812,10.552043914794922,12.284666061401367,55.72311019897461,54.240875244140625,45.17106628417969
278,2020-10-13 02:00:00,2020-10-13 02:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0117288935855213,HVAC NORTH,88.82382804724396,88.82382804724396,-8.365375518798828,-8.365375518798828,8.365375518798828,53.804752349853516,53.804752349853516,62.170127868652344
279,2020-10-13 06:45:00,2020-10-13 06:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.039414572616834,UNEXPLAINED LOAD,,,-8.594291687011719,-8.594291687011719,8.594291687011719,39.582923889160156,39.582923889160156,48.177215576171875
280,2020-10-13 14:45:00,2020-10-13 15:00:00,30.0,2,LOW_CONSUMPTION,WARNING,1.2046216154431548,UNEXPLAINED LOAD,62.689773094162426,62.689773094162426,-8.450767517089844,-9.960289001464844,9.205528259277344,39.169456481933594,38.09645080566406,49.12974548339844
281,2020-10-13 16:45:00,2020-10-13 17:00:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.7484136755046862,HVAC SOUTH,65.81360456721123,72.54195652585588,14.45657730102539,13.933967590332031,14.195272445678711,58.30955505371094,56.524078369140625,44.375587463378906
282,2020-10-13 21:30:00,2020-10-13 21:45:00,30.0,2,LOW_CONSUMPTION,CRITICAL,3.0941515623569065,HVAC SOUTH,92.03675079559147,100.0,-19.869491577148438,-25.58367156982422,22.726581573486328,41.68006896972656,35.347564697265625,61.549560546875
283,2020-10-13 22:00:00,2020-10-13 22:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1051858802990804,MELS SOUTH,73.23786256393868,73.23786256393868,9.138114929199219,9.138114929199219,9.138114929199219,45.591400146484375,45.591400146484375,36.453285217285156
284,2020-10-14 04:30:00,2020-10-14 04:45:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.8098915783798972,HVAC SOUTH,99.61132674534721,99.65182972072938,14.964900970458984,12.024559020996094,13.494729995727539,54.23529052734375,52.81501770019531,40.79045867919922
285,2020-10-14 11:15:00,2020-10-14 11:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1640926306931385,UNEXPLAINED LOAD,,,-9.625179290771484,-9.625179290771484,9.625179290771484,36.48369598388672,36.48369598388672,46.1088752746582
286,2020-10-14 11:45:00,2020-10-14 12:00:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.7510941700167082,HVAC SOUTH,98.4092305526481,100.0,14.478740692138672,12.592342376708984,13.535541534423828,53.31239700317383,49.690948486328125,38.833656311035156
287,2020-10-15 05:30:00,2020-10-15 05:45:00,30.0,2,LOW_CONSUMPTION,WARNING,1.3623006670555922,UNEXPLAINED LOAD,,,-10.717132568359375,-11.264041900634766,10.99058723449707,54.24825668334961,51.693641662597656,65.51229858398438
288,2020-10-15 07:00:00,2020-10-15 07:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0122410018313637,HVAC SOUTH,96.26026837293934,96.26026837293934,8.369609832763672,8.369609832763672,8.369609832763672,61.686431884765625,61.686431884765625,53.31682205200195
289,2020-10-15 09:15:00,2020-10-15 09:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2091235544187675,UNEXPLAINED LOAD,,,-9.997512817382812,-9.997512817382812,9.997512817382812,49.971824645996094,49.971824645996094,59.969337463378906
290,2020-10-15 13:00:00,2020-10-15 13:15:00,30.0,2,LOW_CONSUMPTION,WARNING,1.2716584302590461,UNEXPLAINED LOAD,,,-9.045536041259766,-10.514575958251953,9.78005599975586,41.94319152832031,41.22826385498047,52.457767486572266
291,2020-10-15 16:30:00,2020-10-15 16:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0658342831557217,HVAC SOUTH,70.45082717006889,70.45082717006889,8.812740325927734,8.812740325927734,8.812740325927734,56.96405029296875,56.96405029296875,48.151309967041016
292,2020-10-15 18:30:00,2020-10-15 18:45:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.8519485834093998,HVAC SOUTH,74.40369219320493,75.69067430850586,15.312644958496094,9.02816390991211,12.170404434204102,79.61399841308594,72.888427734375,64.30135345458984
293,2020-10-15 19:15:00,2020-10-15 19:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0541632900970952,UNEXPLAINED LOAD,,,-8.716239929199219,-8.716239929199219,8.716239929199219,70.98837280273438,70.98837280273438,79.7046127319336
294,2020-10-15 19:30:00,2020-10-15 19:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2439256926321696,HVAC SOUTH,80.60603591597382,80.60603591597382,10.285270690917969,10.285270690917969,10.285270690917969,79.45960235595703,79.45960235595703,69.17433166503906
295,2020-10-15 21:15:00,2020-10-15 21:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.011518975340604,HVAC SOUTH,93.25156740935961,93.25156740935961,8.363639831542969,8.363639831542969,8.363639831542969,83.9241943359375,83.9241943359375,75.56055450439453
296,2020-10-15 23:15:00,2020-10-15 23:30:00,30.0,2,LOW_CONSUMPTION,CRITICAL,4.843336629741817,HVAC SOUTH,99.23106888464315,99.67332830218714,-36.529022216796875,-40.046627044677734,38.287824630737305,42.707218170166016,41.53723907470703,82.75384521484375
297,2020-10-16 02:00:00,2020-10-16 02:15:00,30.0,2,HIGH_CONSUMPTION,CRITICAL,4.019152848394506,HVAC SOUTH,96.48156182790413,97.37325741630967,33.23194885253906,32.526424407958984,32.87918663024902,78.82196044921875,76.38601684570312,45.59001159667969
298,2020-10-16 07:30:00,2020-10-16 07:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.210650190621914,UNEXPLAINED LOAD,,,-10.010135650634766,-10.010135650634766,10.010135650634766,50.82784652709961,50.82784652709961,60.837982177734375
299,2020-10-16 08:15:00,2020-10-16 08:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.286175545631728,UNEXPLAINED LOAD,,,-10.63460922241211,-10.63460922241211,10.63460922241211,36.15475845336914,36.15475845336914,46.78936767578125
300,2020-10-16 14:45:00,2020-10-16 14:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0047494579611034,HVAC SOUTH,93.66570717122434,93.66570717122434,-8.307666778564453,-8.307666778564453,8.307666778564453,19.418174743652344,19.418174743652344,27.725841522216797
301,2020-10-16 16:30:00,2020-10-16 16:45:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.8423592411663057,UNEXPLAINED LOAD,70.20021895644489,70.20021895644489,15.233356475830078,12.13215446472168,13.682755470275879,43.49737548828125,36.03057861328125,28.264019012451172
302,2020-10-16 17:15:00,2020-10-16 17:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.34645576111396,HVAC SOUTH,66.40448151064925,66.40448151064925,-11.13302993774414,-11.13302993774414,11.13302993774414,32.7462158203125,32.7462158203125,43.87924575805664
303,2020-10-16 17:45:00,2020-10-16 17:45:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.7875710406016487,LIGHTING,64.21115097861009,64.21115097861009,14.780345916748047,14.780345916748047,14.780345916748047,48.44866180419922,48.44866180419922,33.66831588745117
304,2020-10-16 18:45:00,2020-10-16 19:00:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.9749680566714671,HVAC SOUTH,74.70612989213558,75.80999031183751,16.329818725585938,14.648582458496094,15.489200592041016,64.94441223144531,64.28352355957031,49.63494110107422
305,2020-10-16 19:45:00,2020-10-16 19:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.422255624597897,UNEXPLAINED LOAD,,,-11.759773254394531,-11.759773254394531,11.759773254394531,59.07374572753906,59.07374572753906,70.8335189819336
306,2020-10-16 21:15:00,2020-10-16 21:30:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.6861519240621903,HVAC SOUTH,93.61351445087166,99.69828273403868,13.9417724609375,13.527164459228516,13.734468460083008,78.06742858886719,73.48757934570312,64.12565612792969
307,2020-10-16 22:00:00,2020-10-16 22:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0351765308634029,HVAC NORTH,41.17340895241761,41.17340895241761,-8.559249877929688,-8.559249877929688,8.559249877929688,69.34029388427734,69.34029388427734,77.89954376220703
308,2020-10-16 22:45:00,2020-10-16 22:45:00,15.0,1,LOW_CONSUMPTION,HIGH,2.4004017512256572,UNEXPLAINED LOAD,,,-19.84747314453125,-19.84747314453125,19.84747314453125,55.11669921875,55.11669921875,74.96417236328125
309,2020-10-16 23:15:00,2020-10-16 23:15:00,15.0,1,HIGH_CONSUMPTION,HIGH,2.267016930252472,HVAC SOUTH,51.68705908106907,51.68705908106907,18.74459457397461,18.74459457397461,18.74459457397461,74.16545104980469,74.16545104980469,55.42085647583008
